hold_pct,bin_size_pct,max_drop_pct,initial_alloc_pct,exit_sma_window,cagr,total_return,max_drawdown,win_rate,n_trades,avg_trade_return
0.01,0.15,0.2,0.3,30,0.083,0.488,-0.296,1.0,2,0.219
0.05,0.12,0.3,0.1,60,0.083,0.488,-0.216,1.0,4,0.262
0.1,0.12,0.3,0.05,60,0.083,0.492,-0.216,1.0,4,0.262
0.01,0.15,0.2,0.2,30,0.083,0.488,-0.296,1.0,2,0.219
0.05,0.07,0.15,0.05,30,0.082,0.481,-0.296,1.0,8,0.116
0.01,0.07,0.1,0.05,75,0.082,0.485,-0.297,0.833,6,0.07
0.05,0.15,0.3,0.05,30,0.082,0.479,-0.216,1.0,3,0.294
0.05,0.07,0.2,0.05,30,0.082,0.481,-0.296,1.0,8,0.116
0.01,0.07,0.1,0.2,75,0.082,0.485,-0.297,0.833,6,0.07
0.01,0.15,0.3,0.3,30,0.082,0.479,-0.216,1.0,4,0.34
0.05,0.15,0.3,0.1,30,0.082,0.484,-0.216,1.0,3,0.294
0.01,0.07,0.1,0.1,75,0.082,0.485,-0.297,0.833,6,0.07
0.1,0.12,0.3,0.1,75,0.082,0.484,-0.216,1.0,4,0.243
0.01,0.07,0.1,0.3,75,0.082,0.485,-0.297,0.833,6,0.07
0.05,0.12,0.3,0.05,60,0.081,0.472,-0.216,1.0,4,0.262
0.01,0.12,0.3,0.05,50,0.081,0.478,-0.216,1.0,4,0.294
0.01,0.12,0.3,0.2,75,0.081,0.473,-0.216,1.0,5,0.278
0.01,0.12,0.3,0.1,60,0.081,0.472,-0.216,1.0,5,0.296
0.01,0.15,0.3,0.2,30,0.08,0.471,-0.216,1.0,4,0.34
0.01,0.07,0.2,0.1,30,0.08,0.47,-0.296,1.0,8,0.116
0.01,0.07,0.15,0.1,30,0.08,0.47,-0.296,1.0,8,0.116
0.1,0.12,0.3,0.05,75,0.08,0.471,-0.216,1.0,4,0.243
0.05,0.12,0.3,0.1,75,0.079,0.464,-0.216,1.0,4,0.243
0.01,0.07,0.15,0.05,30,0.079,0.459,-0.296,1.0,8,0.116
0.01,0.07,0.2,0.05,30,0.079,0.459,-0.296,1.0,8,0.116
0.01,0.15,0.3,0.1,30,0.079,0.462,-0.216,1.0,4,0.34
0.01,0.12,0.3,0.05,60,0.078,0.456,-0.216,1.0,4,0.262
0.01,0.15,0.3,0.05,30,0.078,0.457,-0.216,1.0,4,0.34
0.1,0.12,0.3,0.3,30,0.077,0.451,-0.216,1.0,4,0.191
0.01,0.12,0.3,0.1,75,0.077,0.448,-0.216,1.0,5,0.278
0.05,0.12,0.3,0.05,75,0.077,0.451,-0.216,1.0,4,0.243
0.01,0.12,0.3,0.05,75,0.075,0.436,-0.216,1.0,4,0.243
0.1,0.12,0.3,0.2,30,0.074,0.43,-0.216,1.0,4,0.191
0.05,0.12,0.3,0.3,30,0.072,0.417,-0.216,1.0,4,0.191
0.1,0.12,0.3,0.1,30,0.071,0.409,-0.216,1.0,4,0.191
0.05,0.12,0.3,0.2,30,0.069,0.396,-0.216,1.0,4,0.191
0.1,0.12,0.3,0.05,30,0.069,0.398,-0.216,1.0,4,0.191
0.01,0.12,0.3,0.3,30,0.068,0.389,-0.216,1.0,5,0.216
0.05,0.12,0.3,0.1,30,0.066,0.374,-0.216,1.0,4,0.191
0.01,0.12,0.3,0.2,30,0.065,0.368,-0.216,1.0,5,0.216
0.05,0.12,0.3,0.05,30,0.064,0.364,-0.216,1.0,4,0.191
0.01,0.12,0.3,0.1,30,0.061,0.347,-0.216,1.0,5,0.216
0.01,0.12,0.3,0.05,30,0.06,0.336,-0.216,1.0,4,0.191
