hold_pct,bin_size_pct,max_drop_pct,initial_alloc_pct,exit_sma_window,cagr,total_return,max_drawdown,win_rate,n_trades,avg_trade_return
0.05,0.15,0.3,0.1,60,0.067,0.809,-0.075,1.0,5,0.297
0.1,0.15,0.3,0.2,75,0.066,0.783,-0.123,1.0,5,0.201
0.01,0.15,0.3,0.2,50,0.065,0.765,-0.077,1.0,6,0.353
0.1,0.15,0.3,0.05,30,0.065,0.771,-0.098,1.0,5,0.229
0.05,0.15,0.3,0.05,60,0.065,0.777,-0.072,1.0,5,0.297
0.05,0.15,0.3,0.05,50,0.065,0.776,-0.072,1.0,5,0.303
0.01,0.15,0.3,0.2,60,0.064,0.756,-0.078,1.0,6,0.348
0.05,0.15,0.3,0.3,30,0.063,0.74,-0.123,1.0,5,0.229
0.1,0.15,0.3,0.1,75,0.062,0.731,-0.108,1.0,5,0.201
0.1,0.15,0.3,0.05,75,0.061,0.706,-0.101,1.0,5,0.201
0.01,0.15,0.3,0.1,60,0.06,0.692,-0.072,1.0,5,0.297
0.05,0.15,0.3,0.2,30,0.06,0.693,-0.099,1.0,5,0.229
0.01,0.15,0.3,0.1,50,0.06,0.696,-0.072,1.0,5,0.303
0.05,0.15,0.3,0.3,75,0.058,0.666,-0.123,1.0,5,0.201
0.01,0.15,0.3,0.05,50,0.057,0.662,-0.072,1.0,5,0.303
0.01,0.15,0.3,0.05,60,0.057,0.66,-0.072,1.0,5,0.297
0.05,0.15,0.3,0.1,30,0.056,0.645,-0.075,1.0,5,0.229
0.05,0.15,0.3,0.05,30,0.055,0.621,-0.072,1.0,5,0.229
0.05,0.15,0.3,0.2,75,0.054,0.616,-0.1,1.0,5,0.201
0.01,0.15,0.3,0.3,30,0.054,0.619,-0.102,1.0,6,0.265
0.01,0.15,0.3,0.2,30,0.051,0.572,-0.078,1.0,6,0.265
0.05,0.15,0.3,0.1,75,0.051,0.565,-0.076,1.0,5,0.201
0.05,0.15,0.3,0.05,75,0.049,0.54,-0.068,1.0,5,0.201
0.01,0.15,0.3,0.3,75,0.048,0.532,-0.111,1.0,6,0.226
0.01,0.15,0.3,0.1,30,0.047,0.524,-0.072,1.0,5,0.229
0.01,0.15,0.3,0.05,30,0.046,0.5,-0.072,1.0,5,0.229
0.01,0.15,0.3,0.2,75,0.044,0.482,-0.082,1.0,6,0.226
0.01,0.15,0.3,0.1,75,0.04,0.432,-0.061,1.0,5,0.201
0.01,0.15,0.3,0.05,75,0.038,0.407,-0.061,1.0,5,0.201
