Date,Open,High,Low,Close,Volume
2021-11-22,111.135,111.135,111.135,111.135,0.0
2021-11-23,110.815,110.815,110.815,110.815,0.0
2021-11-24,110.23,110.28,110.23,110.28,88.0
2021-11-25,110.77,110.77,110.77,110.77,0.0
2021-11-26,111.94,112.485,111.94,112.485,5.0
2021-11-29,112.12,112.12,112.12,112.12,0.0
2021-11-30,113.045,113.045,113.045,113.045,0.0
2021-12-01,112.66,112.66,112.66,112.66,0.0
2021-12-02,113.17,113.17,112.97,112.97,4.0
2021-12-03,113.68,113.68,113.68,113.68,0.0
2021-12-06,113.39,113.39,113.39,113.39,0.0
2021-12-07,113.2,113.2,113.2,113.2,0.0
2021-12-08,113.35,113.35,113.35,113.35,0.0
2021-12-09,113.47,113.47,113.47,113.47,0.0
2021-12-10,113.42,113.61,113.4,113.61,129.0
2021-12-13,113.2,113.75,113.2,113.75,44.0
2021-12-14,113.4,113.4,113.24,113.24,46.0
2021-12-15,113.34,113.34,113.34,113.34,0.0
2021-12-16,112.33,112.65,112.33,112.65,2186.0
2021-12-17,113.05,113.05,113.05,113.05,0.0
2021-12-20,113.53,113.53,113.53,113.53,0.0
2021-12-21,112.28,112.28,112.28,112.28,0.0
2021-12-22,111.95,111.95,111.95,111.95,0.0
2021-12-23,110.855,110.855,110.855,110.855,0.0
2021-12-24,111.16,111.16,111.16,111.16,0.0
2021-12-29,110.12,110.12,110.04,110.04,1486.0
2021-12-30,109.54,109.55,109.54,109.55,17.0
2021-12-31,109.52,109.82,109.52,109.695,2.0
2022-01-04,109.04,109.04,108.665,108.665,4.0
2022-01-05,108.65,108.65,108.65,108.65,0.0
2022-01-06,108.62,108.62,108.38,108.54,130.0
2022-01-07,108.32,108.32,108.32,108.32,0.0
2022-01-10,108.08,108.3,108.08,108.29,73.0
2022-01-11,108.12,108.13,107.96,108.13,20.0
2022-01-12,108.405,108.405,108.405,108.405,0.0
2022-01-13,108.2,108.75,108.2,108.665,893.0
2022-01-14,108.39,108.39,108.39,108.39,0.0
2022-01-17,108.28,108.28,108.175,108.175,10.0
2022-01-18,108.31,108.31,107.97,107.97,19.0
2022-01-19,107.69,107.69,107.69,107.69,0.0
2022-01-20,107.585,107.585,107.585,107.585,0.0
2022-01-21,108.4,108.65,108.4,108.57,717.0
2022-01-24,109.2,109.27,109.2,109.27,122.0
2022-01-25,108.96,108.96,108.535,108.535,352.0
2022-01-26,108.095,108.095,108.095,108.095,0.0
2022-01-27,107.88,107.915,107.88,107.915,52.0
2022-01-28,107.68,107.7,107.48,107.7,102.0
2022-01-31,107.67,107.67,107.67,107.67,0.0
2022-02-01,107.1,107.17,107.1,107.17,111.0
2022-02-02,107.36,107.36,107.26,107.26,121.0
2022-02-03,107.09,107.09,106.96,107.08,9.0
2022-02-04,107.16,107.16,107.16,107.16,0.0
2022-02-07,106.85,106.85,106.82,106.82,100.0
2022-02-08,106.47,106.47,105.95,106.03,878.0
2022-02-09,106.4,106.61,106.34,106.61,61.0
2022-02-10,106.47,106.47,105.77,105.77,154.0
2022-02-11,105.12,105.12,105.12,105.12,0.0
2022-02-14,105.48,105.48,104.87,104.87,23.0
2022-02-15,104.98,104.98,104.98,104.98,0.0
2022-02-16,105.06,105.06,105.06,105.06,0.0
2022-02-17,104.76,105.08,104.76,105.07,332.0
2022-02-18,105.11,105.11,105.11,105.11,0.0
2022-02-21,105.0,105.1,104.83,104.83,5.0
2022-02-22,104.77,104.77,104.77,104.77,0.0
2022-02-23,104.89,104.89,104.89,104.89,0.0
2022-02-24,105.17,105.465,105.17,105.465,5.0
2022-02-25,105.7,105.7,105.7,105.7,0.0
2022-02-28,106.11,106.11,106.11,106.11,0.0
2022-03-01,106.75,107.57,106.75,107.57,1.0
2022-03-02,106.42,106.42,106.42,106.42,0.0
2022-03-03,105.95,105.95,105.95,105.95,0.0
2022-03-04,106.5,106.5,106.5,106.5,0.0
2022-03-07,105.94,106.28,105.94,106.18,370.0
2022-03-08,106.02,106.06,105.82,105.96,716.0
2022-03-09,106.59,106.59,106.59,106.59,0.0
2022-03-10,105.255,105.255,105.255,105.255,0.0
2022-03-11,105.19,105.25,105.19,105.25,64.0
2022-03-14,105.0,105.0,104.88,104.88,2.0
2022-03-15,105.14,105.14,105.0,105.0,17.0
2022-03-16,104.8,104.8,104.78,104.78,4.0
2022-03-17,105.16,105.42,105.16,105.42,440.0
2022-03-18,104.96,104.96,104.96,104.96,0.0
2022-03-21,103.96,103.96,103.96,103.96,0.0
2022-03-22,103.04,103.04,102.88,102.88,43.0
2022-03-23,103.41,103.41,103.41,103.41,0.0
2022-03-24,103.215,103.215,103.215,103.215,0.0
2022-03-25,102.885,102.885,102.885,102.885,0.0
2022-03-28,102.5,103.41,102.5,103.41,46.0
2022-03-29,103.81,103.89,103.81,103.89,92.0
2022-03-30,103.99,103.99,103.99,103.99,0.0
2022-03-31,104.28,104.28,104.28,104.28,0.0
2022-04-01,103.95,103.96,103.56,103.68,189.0
2022-04-04,103.64,103.64,103.385,103.385,1.0
2022-04-05,102.8,102.8,101.81,101.81,342.0
2022-04-06,101.59,101.59,101.59,101.59,0.0
2022-04-07,101.34,101.5,101.34,101.5,97.0
2022-04-08,101.27,101.33,101.27,101.33,1008.0
2022-04-11,101.24,101.24,100.71,100.71,70.0
2022-04-12,100.44,100.67,100.44,100.67,2.0
2022-04-13,100.72,100.72,100.72,100.72,0.0
2022-04-14,100.52,100.52,99.49,99.49,46.0
2022-04-19,99.79,99.79,99.31,99.37,179.0
2022-04-20,99.88,99.985,99.88,99.985,7.0
2022-04-21,99.88,99.88,99.555,99.555,3.0
2022-04-22,100.125,100.125,100.125,100.125,0.0
2022-04-25,100.94,101.125,100.94,101.125,100.0
2022-04-26,101.22,101.65,101.22,101.65,10.0
2022-04-27,101.225,101.225,101.225,101.225,0.0
2022-04-28,100.815,100.815,100.815,100.815,0.0
2022-04-29,99.75,99.75,99.75,99.75,0.0
2022-05-03,99.24,99.93,99.24,99.93,76.0
2022-05-04,99.59,99.88,99.59,99.88,8.0
2022-05-05,100.27,100.27,100.27,100.27,0.0
2022-05-06,100.68,100.8,100.16,100.16,287.0
2022-05-09,100.26,100.32,100.26,100.32,24.0
2022-05-10,100.66,101.13,100.66,101.13,4.0
2022-05-11,101.33,101.33,101.33,101.33,0.0
2022-05-12,101.74,101.9,101.74,101.86,863.0
2022-05-13,101.5,101.5,101.13,101.13,28.0
2022-05-16,101.3,101.3,100.98,100.98,2.0
2022-05-17,99.81,99.81,99.615,99.615,70.0
2022-05-18,100.08,100.18,100.05,100.05,155.0
2022-05-19,100.46,100.56,100.46,100.56,308.0
2022-05-20,100.045,100.045,100.045,100.045,0.0
2022-05-23,99.865,99.865,99.865,99.865,0.0
2022-05-24,99.94,101.125,99.94,101.125,18.0
2022-05-25,100.9,100.9,100.39,100.39,112.0
2022-05-26,100.415,100.415,100.415,100.415,0.0
2022-05-27,100.29,100.29,100.29,100.29,0.0
2022-05-30,100.0,100.01,100.0,100.01,1.0
2022-05-31,99.28,99.28,99.28,99.28,0.0
2022-06-01,99.125,99.125,99.125,99.125,0.0
