peak_date,peak_val,trough_date,trough_val,drawdown_abs,drawdown_pct
2020-09-02 00:00:00-04:00,12420.5400390625,2020-09-08 00:00:00-04:00,11068.259765625,1352.2802734375,0.10887451505205001
2020-09-09 00:00:00-04:00,11395.849609375,2020-09-11 00:00:00-04:00,11087.400390625,308.44921875,0.027066803206691033
2020-09-15 00:00:00-04:00,11438.8701171875,2020-09-18 00:00:00-04:00,10936.98046875,501.8896484375,0.0438758062025186
2020-09-22 00:00:00-04:00,11186.3701171875,2020-09-23 00:00:00-04:00,10833.330078125,353.0400390625,0.0315598389257714
2020-09-28 00:00:00-04:00,11364.4501953125,2020-09-29 00:00:00-04:00,11322.9501953125,41.5,0.0036517384727610953
2020-10-01 00:00:00-04:00,11583.2001953125,2020-10-02 00:00:00-04:00,11255.6904296875,327.509765625,0.02827454935619061
2020-10-05 00:00:00-04:00,11509.0595703125,2020-10-06 00:00:00-04:00,11291.26953125,217.7900390625,0.01892335665933011
2020-10-12 00:00:00-04:00,12088.1103515625,2020-10-19 00:00:00-04:00,11634.349609375,453.7607421875,0.037537772984414165
2020-10-20 00:00:00-04:00,11677.83984375,2020-10-22 00:00:00-04:00,11662.91015625,14.9296875,0.0012784631147335348
2020-10-23 00:00:00-04:00,11692.5703125,2020-10-26 00:00:00-04:00,11504.51953125,188.05078125,0.016082929263975723
2020-10-27 00:00:00-04:00,11598.9501953125,2020-10-28 00:00:00-04:00,11142.759765625,456.1904296875,0.03933032058986346
2020-10-29 00:00:00-04:00,11350.740234375,2020-10-30 00:00:00-04:00,11052.9501953125,297.7900390625,0.026235296810040783
2020-11-06 00:00:00-05:00,12091.349609375,2020-11-10 00:00:00-05:00,11624.2900390625,467.0595703125,0.03862757966657142
2020-11-11 00:00:00-05:00,11892.9296875,2020-11-12 00:00:00-05:00,11827.1396484375,65.7900390625,0.0055318614329022955
2020-11-16 00:00:00-05:00,12013.3798828125,2020-11-18 00:00:00-05:00,11894.7099609375,118.669921875,0.009878146119792703
2020-11-19 00:00:00-05:00,11985.4296875,2020-11-23 00:00:00-05:00,11905.9404296875,79.4892578125,0.006632157535027882
2020-12-08 00:00:00-05:00,12635.7197265625,2020-12-09 00:00:00-05:00,12364.6396484375,271.080078125,0.021453473485577725
2020-12-10 00:00:00-05:00,12401.740234375,2020-12-11 00:00:00-05:00,12375.41015625,26.330078125,0.0021230954388174166
2020-12-17 00:00:00-05:00,12752.0595703125,2020-12-21 00:00:00-05:00,12690.259765625,61.7998046875,0.004846260664541857
2020-12-22 00:00:00-05:00,12717.5595703125,2020-12-23 00:00:00-05:00,12653.1396484375,64.419921875,0.005065431108762407
2020-12-31 00:00:00-05:00,12888.2802734375,2021-01-04 00:00:00-05:00,12694.66015625,193.6201171875,0.015022959858077216
2021-01-05 00:00:00-05:00,12802.3798828125,2021-01-06 00:00:00-05:00,12623.349609375,179.0302734375,0.01398414006429011
2021-01-08 00:00:00-05:00,13105.2001953125,2021-01-12 00:00:00-05:00,12892.08984375,213.1103515625,0.016261510574918637
2021-01-13 00:00:00-05:00,12973.6298828125,2021-01-15 00:00:00-05:00,12803.9296875,169.7001953125,0.013080394372689734
2021-01-21 00:00:00-05:00,13404.990234375,2021-01-22 00:00:00-05:00,13366.400390625,38.58984375,0.0028787670170055315
2021-01-26 00:00:00-05:00,13490.1904296875,2021-01-27 00:00:00-05:00,13112.650390625,377.5400390625,0.027986264614297644
2021-01-28 00:00:00-05:00,13201.5302734375,2021-01-29 00:00:00-05:00,12925.3798828125,276.150390625,0.02091805911172555
2021-02-02 00:00:00-05:00,13456.1201171875,2021-02-03 00:00:00-05:00,13402.3701171875,53.75,0.003994464937284941
2021-02-08 00:00:00-05:00,13695.01953125,2021-02-10 00:00:00-05:00,13655.26953125,39.75,0.00290251502813095
2021-02-12 00:00:00-05:00,13807.7001953125,2021-02-23 00:00:00-05:00,13194.7099609375,612.990234375,0.04439481055527992
2021-02-24 00:00:00-05:00,13302.1904296875,2021-02-25 00:00:00-05:00,12828.3095703125,473.880859375,0.03562427270003626
2021-03-01 00:00:00-05:00,13282.9501953125,2021-03-04 00:00:00-05:00,12464.0,818.9501953125,0.061654239703579125
2021-03-05 00:00:00-05:00,12668.509765625,2021-03-08 00:00:00-05:00,12299.080078125,369.4296875,0.029161258453809482
2021-03-09 00:00:00-05:00,12794.490234375,2021-03-10 00:00:00-05:00,12752.0703125,42.419921875,0.00331548354783454
2021-03-11 00:00:00-05:00,13052.900390625,2021-03-12 00:00:00-05:00,12937.2900390625,115.6103515625,0.008857062269894817
2021-03-17 00:00:00-04:00,13202.3798828125,2021-03-18 00:00:00-04:00,12789.1396484375,413.240234375,0.03130043507632864
2021-03-22 00:00:00-04:00,13086.509765625,2021-03-25 00:00:00-04:00,12780.509765625,306.0,0.023382858033223323
2021-03-26 00:00:00-04:00,12979.1201171875,2021-03-30 00:00:00-04:00,12896.5302734375,82.58984375,0.006363285261581872
2021-04-05 00:00:00-04:00,13598.16015625,2021-04-06 00:00:00-04:00,13578.4599609375,19.7001953125,0.0014487397623012535
2021-04-09 00:00:00-04:00,13845.0595703125,2021-04-12 00:00:00-04:00,13819.349609375,25.7099609375,0.0018569772709847354
2021-04-13 00:00:00-04:00,13986.490234375,2021-04-14 00:00:00-04:00,13803.91015625,182.580078125,0.013054031073232917
